"GISJOIN","ADI_NATRANK","ADI_STATERNK","FIPS"
"G36008904918003","88","10","360894918003"
"G36008904919001","GQ-PH","GQ-PH","360894919001"
"G36008904920001","78","9","360894920001"
"G36008904920002","47","7","360894920002"
"G36008904920003","GQ","GQ","360894920003"
"G36008904920004","78","9","360894920004"
"G36008904920005","82","10","360894920005"
"G36008904921001","76","9","360894921001"
"G36008904921002","GQ","GQ","360894921002"
"G36008904921003","81","9","360894921003"
"G36008904923011","71","9","360894923011"
"G36008904923012","76","9","360894923012"
"G36008904923013","81","9","360894923013"
"G36008904923021","74","9","360894923021"
"G36008904923022","55","8","360894923022"
"G36008904924011","85","10","360894924011"
"G36008904924012","85","10","360894924012"
"G36008904925011","93","10","360894925011"
"G36008904925012","91","10","360894925012"
"G36008904925013","90","10","360894925013"
"G36008904926001","89","10","360894926001"
"G36008904926002","86","10","360894926002"
"G36008904926003","84","10","360894926003"
"G36008904926004","81","9","360894926004"
"G36008904927001","78","9","360894927001"
"G36008904927002","88","10","360894927002"
"G36008904927003","89","10","360894927003"
"G36008904927004","96","10","360894927004"
"G36008904927005","93","10","360894927005"
"G36008904927006","97","10","360894927006"
"G36008904927007","GQ","GQ","360894927007"
"G36008904927008","82","10","360894927008"
"G36008904928001","85","10","360894928001"
"G36008904928002","89","10","360894928002"
"G36008904928003","60","8","360894928003"
"G36008904928004","90","10","360894928004"
"G36008904929001","80","9","360894929001"
"G36008904929002","90","10","360894929002"
"G36008904929003","67","9","360894929003"
"G36008904930001","70","9","360894930001"
"G36008904930002","88","10","360894930002"
"G36008904930003","83","10","360894930003"
"G36009100601021","51","8","360910601021"
"G36009100601022","60","8","360910601022"
"G36009100601023","49","8","360910601023"
"G36009100601024","41","7","360910601024"
"G36009100601031","28","6","360910601031"
"G36009100601032","34","7","360910601032"
"G36009100601041","38","7","360910601041"
"G36009100601042","97","10","360910601042"
"G36009100601043","36","7","360910601043"
"G36009100602001","65","8","360910602001"
"G36009100602002","59","8","360910602002"
"G36009100602003","70","9","360910602003"
"G36009100603011","69","9","360910603011"
"G36009100603012","47","7","360910603012"
"G36009100604001","61","8","360910604001"
"G36009100604002","73","9","360910604002"
"G36009100604003","68","9","360910604003"
"G36009100605011","59","8","360910605011"
"G36009100605012","47","7","360910605012"
"G36009100605041","34","7","360910605041"
"G36009100605042","61","8","360910605042"
"G36009100605051","41","7","360910605051"
"G36009100605052","62","8","360910605052"
"G36009100605061","49","8","360910605061"
"G36009100605062","45","7","360910605062"
"G36009100605071","44","7","360910605071"
"G36009100606011","33","7","360910606011"
"G36009100606012","39","7","360910606012"
"G36009100606013","27","6","360910606013"
"G36009100606021","37","7","360910606021"
"G36009100606022","32","7","360910606022"
"G36009100606023","28","6","360910606023"
"G36009100607031","34","7","360910607031"
"G36009100607032","39","7","360910607032"
"G36009100607041","53","8","360910607041"
"G36009100607042","25","6","360910607042"
"G36009100607043","86","10","360910607043"
"G36009100607051","95","10","360910607051"
"G36009100607052","39","7","360910607052"
"G36009100607053","39","7","360910607053"
"G36009100607061","15","4","360910607061"
"G36009100607062","16","5","360910607062"
"G36009100607063","21","5","360910607063"
"G36009100608001","33","7","360910608001"
"G36009100608002","55","8","360910608002"
"G36009100608003","56","8","360910608003"
"G36009100609011","48","8","360910609011"
"G36009100609012","25","6","360910609012"
"G36009100609013","25","6","360910609013"
"G36009100609021","63","8","360910609021"
"G36009100609022","68","9","360910609022"
"G36009100610011","10","3","360910610011"
"G36009100610012","5","2","360910610012"
"G36009100610013","18","5","360910610013"
"G36009100610021","15","4","360910610021"
"G36009100610022","21","5","360910610022"
"G36009100611011","44","7","360910611011"
"G36009100611012","43","7","360910611012"
"G36009100611013","15","4","360910611013"
"G36009100611021","17","5","360910611021"
"G36009100611022","20","5","360910611022"
"G36009100611023","10","3","360910611023"
"G36009100611024","19","5","360910611024"
"G36009100612011","GQ","GQ","360910612011"
"G36009100612012","19","5","360910612012"
"G36009100612013","21","5","360910612013"
"G36009100612021","31","7","360910612021"
"G36009100612022","26","6","360910612022"
"G36009100612023","26","6","360910612023"
"G36009100613011","14","4","360910613011"
"G36009100613012","16","5","360910613012"
"G36009100613013","6","2","360910613013"
"G36009100613031","GQ-PH","GQ-PH","360910613031"
"G36009100613041","41","7","360910613041"
"G36009100613042","33","7","360910613042"
"G36009100613043","32","7","360910613043"
"G36009100613051","26","6","360910613051"
"G36009100613052","46","7","360910613052"
"G36009100613053","24","6","360910613053"
"G36009100614011","58","8","360910614011"
"G36009100614012","92","10","360910614012"
"G36009100614013","56","8","360910614013"
"G36009100614031","44","7","360910614031"
"G36009100614032","35","7","360910614032"
"G36009100614033","54","8","360910614033"
"G36009100614034","40","7","360910614034"
"G36009100614041","29","6","360910614041"
"G36009100614042","35","7","360910614042"
"G36009100615001","28","6","360910615001"
"G36009100615002","35","7","360910615002"
"G36009100615003","40","7","360910615003"
"G36009100616001","29","6","360910616001"
"G36009100616002","42","7","360910616002"
"G36009100616003","39","7","360910616003"
"G36009100616004","27","6","360910616004"
"G36009100617011","19","5","360910617011"
"G36009100617012","34","7","360910617012"
"G36009100617013","14","4","360910617013"
"G36009100617021","27","6","360910617021"
"G36009100617022","35","7","360910617022"
"G36009100617023","35","7","360910617023"
"G36009100618001","40","7","360910618001"
"G36009100618002","59","8","360910618002"
"G36009100618003","48","8","360910618003"
"G36009100619041","7","3","360910619041"
"G36009100619042","43","7","360910619042"
"G36009100619043","21","5","360910619043"
"G36009100619044","26","6","360910619044"
"G36009100619051","28","6","360910619051"
"G36009100619052","12","4","360910619052"
"G36009100619053","35","7","360910619053"
"G36009100619061","90","10","360910619061"
"G36009100619062","33","7","360910619062"
"G36009100619071","32","7","360910619071"
"G36009100619072","40","7","360910619072"
"G36009100620011","44","7","360910620011"
"G36009100620012","30","6","360910620012"
"G36009100620013","29","6","360910620013"
"G36009100620021","24","6","360910620021"
"G36009100620022","32","7","360910620022"
"G36009100621001","48","8","360910621001"
"G36009100622001","64","8","360910622001"
"G36009100622002","80","9","360910622002"
"G36009100622003","48","8","360910622003"
"G36009100623001","71","9","360910623001"
"G36009100623002","68","9","360910623002"
"G36009100624041","27","6","360910624041"
"G36009100624061","28","6","360910624061"
"G36009100624062","25","6","360910624062"
"G36009100624063","26","6","360910624063"
"G36009100624071","45","7","360910624071"
"G36009100624072","44","7","360910624072"
"G36009100624073","31","7","360910624073"
"G36009100624081","52","8","360910624081"
"G36009100624082","37","7","360910624082"
"G36009100624091","79","9","360910624091"
"G36009100624092","32","7","360910624092"
"G36009100624093","51","8","360910624093"
"G36009100624101","31","7","360910624101"
"G36009100624102","30","6","360910624102"
"G36009100625011","26","6","360910625011"
"G36009100625012","28","6","360910625012"
"G36009100625013","26","6","360910625013"
"G36009100625031","25","6","360910625031"
"G36009100625032","25","6","360910625032"
"G36009100625033","36","7","360910625033"
"G36009100625034","35","7","360910625034"
"G36009100625051","16","5","360910625051"
"G36009100625052","35","7","360910625052"
"G36009100625061","27","6","360910625061"
"G36009100625062","42","7","360910625062"
"G36009100625063","32","7","360910625063"
"G36009100625071","39","7","360910625071"
"G36009100625072","22","5","360910625072"
"G36009100625081","29","6","360910625081"
"G36009100625082","41","7","360910625082"
"G36009100625083","37","7","360910625083"
"G36009100625091","24","6","360910625091"
"G36009100625092","38","7","360910625092"
"G36009100626011","22","5","360910626011"
"G36009100626012","29","6","360910626012"
"G36009100626021","20","5","360910626021"
"G36009100626022","20","5","360910626022"
"G36009100627001","33","7","360910627001"
"G36009100627002","41","7","360910627002"
"G36009100627003","41","7","360910627003"
"G36009100628001","72","9","360910628001"
"G36009100628002","63","8","360910628002"
"G36009100629001","60","8","360910629001"
"G36009300201011","69","9","360930201011"
"G36009300201012","60","8","360930201012"
"G36009300201021","72","9","360930201021"
"G36009300201022","83","10","360930201022"
"G36009300202001","95","10","360930202001"
"G36009300202002","90","10","360930202002"
"G36009300203001","97","10","360930203001"
"G36009300203002","GQ","GQ","360930203002"
"G36009300205001","64","8","360930205001"
"G36009300205002","63","8","360930205002"
"G36009300205003","60","8","360930205003"
"G36009300205004","60","8","360930205004"
"G36009300205005","53","8","360930205005"
"G36009300205006","74","9","360930205006"
"G36009300206001","51","8","360930206001"
"G36009300206002","76","9","360930206002"
"G36009300207001","77","9","360930207001"
"G36009300207002","74","9","360930207002"
"G36009300207003","75","9","360930207003"
"G36009300207004","89","10","360930207004"
"G36009300207005","89","10","360930207005"
"G36009300208001","83","10","360930208001"
"G36009300208002","85","10","360930208002"
"G36009300208003","77","9","360930208003"
"G36009300208004","94","10","360930208004"
"G36009300209001","86","10","360930209001"
"G36009300209002","91","10","360930209002"
"G36009300209003","97","10","360930209003"
"G36009300209004","90","10","360930209004"
"G36009300210011","93","10","360930210011"
"G36009300210021","99","10","360930210021"
"G36009300210022","88","10","360930210022"
"G36009300210023","99","10","360930210023"
"G36009300212001","76","9","360930212001"
"G36009300212002","68","9","360930212002"
"G36009300212003","74","9","360930212003"
"G36009300214001","95","10","360930214001"
"G36009300214002","95","10","360930214002"
"G36009300214003","98","10","360930214003"
"G36009300214004","72","9","360930214004"
"G36009300215001","81","9","360930215001"
"G36009300215002","95","10","360930215002"
"G36009300215003","93","10","360930215003"
"G36009300216001","82","10","360930216001"
"G36009300216002","86","10","360930216002"
"G36009300216003","92","10","360930216003"
"G36009300216004","84","10","360930216004"
"G36009300217001","82","10","360930217001"
"G36009300217002","86","10","360930217002"
"G36009300217003","92","10","360930217003"
"G36009300217004","95","10","360930217004"
"G36009300218011","62","8","360930218011"
"G36009300218012","68","9","360930218012"
"G36009300218021","79","9","360930218021"
"G36009300218022","76","9","360930218022"
"G36009300218023","74","9","360930218023"
"G36009300218024","67","9","360930218024"
"G36009300319011","22","5","360930319011"
"G36009300319012","30","6","360930319012"
"G36009300319021","55","8","360930319021"
"G36009300319022","28","6","360930319022"
"G36009300319023","39","7","360930319023"
"G36009300320001","34","7","360930320001"
"G36009300320002","30","6","360930320002"
"G36009300320003","30","6","360930320003"
"G36009300320004","43","7","360930320004"
"G36009300320005","40","7","360930320005"
"G36009300320006","53","8","360930320006"
"G36009300320007","47","7","360930320007"
"G36009300321011","17","5","360930321011"
"G36009300321012","20","5","360930321012"
"G36009300321013","44","7","360930321013"
"G36009300321014","20","5","360930321014"
"G36009300321015","18","5","360930321015"
"G36009300321021","27","6","360930321021"
"G36009300321022","22","5","360930321022"
"G36009300322001","69","9","360930322001"
"G36009300322002","46","7","360930322002"
"G36009300322003","67","9","360930322003"
"G36009300322004","55","8","360930322004"
"G36009300323001","76","9","360930323001"
"G36009300323002","62","8","360930323002"
"G36009300323003","75","9","360930323003"
"G36009300324021","32","7","360930324021"
"G36009300324022","36","7","360930324022"
"G36009300324023","83","10","360930324023"
"G36009300324031","51","8","360930324031"
"G36009300324032","55","8","360930324032"
"G36009300324041","41","7","360930324041"
"G36009300324042","44","7","360930324042"
"G36009300324043","66","9","360930324043"
"G36009300324044","44","7","360930324044"
"G36009300325021","44","7","360930325021"
