"GISJOIN","ADI_NATRANK","ADI_STATERNK","FIPS"
"G17003108207002","48","4","170318207002"
"G17003108207003","53","5","170318207003"
"G17003108207004","58","6","170318207004"
"G17003108208001","50","5","170318208001"
"G17003108208002","56","5","170318208002"
"G17003108208003","44","4","170318208003"
"G17003108209011","72","7","170318209011"
"G17003108209012","47","4","170318209012"
"G17003108209013","53","5","170318209013"
"G17003108209014","49","5","170318209014"
"G17003108209021","43","4","170318209021"
"G17003108209022","48","4","170318209022"
"G17003108209023","46","4","170318209023"
"G17003108209024","49","5","170318209024"
"G17003108210011","50","5","170318210011"
"G17003108210012","49","5","170318210012"
"G17003108210013","55","5","170318210013"
"G17003108210014","47","4","170318210014"
"G17003108210021","62","6","170318210021"
"G17003108210022","55","5","170318210022"
"G17003108210023","42","4","170318210023"
"G17003108210024","48","4","170318210024"
"G17003108210025","53","5","170318210025"
"G17003108211011","47","4","170318211011"
"G17003108211012","52","5","170318211012"
"G17003108211013","53","5","170318211013"
"G17003108211014","57","6","170318211014"
"G17003108211021","46","4","170318211021"
"G17003108211022","41","4","170318211022"
"G17003108211023","52","5","170318211023"
"G17003108211024","48","4","170318211024"
"G17003108212001","75","8","170318212001"
"G17003108212002","89","9","170318212002"
"G17003108212003","68","7","170318212003"
"G17003108212004","61","6","170318212004"
"G17003108213001","84","9","170318213001"
"G17003108213002","80","8","170318213002"
"G17003108213003","85","9","170318213003"
"G17003108213004","78","8","170318213004"
"G17003108214011","64","6","170318214011"
"G17003108214012","57","6","170318214012"
"G17003108214013","93","10","170318214013"
"G17003108214014","78","8","170318214014"
"G17003108214021","84","9","170318214021"
"G17003108214022","77","8","170318214022"
"G17003108214023","70","7","170318214023"
"G17003108215001","94","10","170318215001"
"G17003108216001","48","4","170318216001"
"G17003108216002","57","6","170318216002"
"G17003108216003","54","5","170318216003"
"G17003108217001","48","4","170318217001"
"G17003108217002","43","4","170318217002"
"G17003108217003","38","3","170318217003"
"G17003108217004","36","3","170318217004"
"G17003108217005","41","4","170318217005"
"G17003108218001","51","5","170318218001"
"G17003108218002","49","5","170318218002"
"G17003108218003","58","6","170318218003"
"G17003108218004","50","5","170318218004"
"G17003108218005","34","3","170318218005"
"G17003108218006","46","4","170318218006"
"G17003108219001","54","5","170318219001"
"G17003108219002","39","4","170318219002"
"G17003108219003","47","4","170318219003"
"G17003108219004","50","5","170318219004"
"G17003108219005","41","4","170318219005"
"G17003108220001","75","8","170318220001"
"G17003108220002","78","8","170318220002"
"G17003108220003","80","8","170318220003"
"G17003108220004","67","7","170318220004"
"G17003108220005","77","8","170318220005"
"G17003108221011","53","5","170318221011"
"G17003108221012","57","6","170318221012"
"G17003108221013","58","6","170318221013"
"G17003108221014","28","2","170318221014"
"G17003108221021","49","5","170318221021"
"G17003108221022","89","9","170318221022"
"G17003108221023","31","3","170318221023"
"G17003108221024","77","8","170318221024"
"G17003108222001","52","5","170318222001"
"G17003108222002","42","4","170318222002"
"G17003108222003","40","4","170318222003"
"G17003108223011","39","4","170318223011"
"G17003108223012","37","3","170318223012"
"G17003108223013","54","5","170318223013"
"G17003108223014","51","5","170318223014"
"G17003108223021","39","4","170318223021"
"G17003108223022","64","6","170318223022"
"G17003108223023","44","4","170318223023"
"G17003108223024","64","6","170318223024"
"G17003108224001","48","4","170318224001"
"G17003108224002","54","5","170318224002"
"G17003108224003","83","9","170318224003"
"G17003108224004","54","5","170318224004"
"G17003108225001","36","3","170318225001"
"G17003108225002","38","3","170318225002"
"G17003108225003","44","4","170318225003"
"G17003108225004","62","6","170318225004"
"G17003108226011","52","5","170318226011"
"G17003108226012","40","4","170318226012"
"G17003108226013","39","4","170318226013"
"G17003108226021","24","2","170318226021"
"G17003108226022","33","3","170318226022"
"G17003108226023","69","7","170318226023"
"G17003108226024","88","9","170318226024"
"G17003108227011","90","9","170318227011"
"G17003108227012","56","5","170318227012"
"G17003108227013","23","2","170318227013"
"G17003108227014","53","5","170318227014"
"G17003108227021","55","5","170318227021"
"G17003108227022","27","2","170318227022"
"G17003108227023","51","5","170318227023"
"G17003108228011","52","5","170318228011"
"G17003108228012","38","3","170318228012"
"G17003108228021","44","4","170318228021"
"G17003108228022","46","4","170318228022"
"G17003108228023","54","5","170318228023"
"G17003108229001","58","6","170318229001"
"G17003108230011","88","9","170318230011"
"G17003108230012","61","6","170318230012"
"G17003108230013","60","6","170318230013"
"G17003108230014","47","4","170318230014"
"G17003108230015","53","5","170318230015"
"G17003108230021","50","5","170318230021"
"G17003108230022","58","6","170318230022"
"G17003108230023","78","8","170318230023"
"G17003108230024","53","5","170318230024"
"G17003108231011","85","9","170318231011"
"G17003108231012","68","7","170318231012"
"G17003108231013","90","9","170318231013"
"G17003108231014","52","5","170318231014"
"G17003108231015","53","5","170318231015"
"G17003108231021","64","6","170318231021"
"G17003108231022","51","5","170318231022"
"G17003108232001","54","5","170318232001"
"G17003108232002","59","6","170318232002"
"G17003108233021","65","6","170318233021"
"G17003108233022","67","7","170318233022"
"G17003108233023","76","8","170318233023"
"G17003108233031","47","4","170318233031"
"G17003108233032","58","6","170318233032"
"G17003108233033","58","6","170318233033"
"G17003108233034","43","4","170318233034"
"G17003108233035","50","5","170318233035"
"G17003108233041","75","8","170318233041"
"G17003108233042","71","7","170318233042"
"G17003108233043","100","10","170318233043"
"G17003108233044","70","7","170318233044"
"G17003108233045","48","4","170318233045"
"G17003108233046","64","6","170318233046"
"G17003108234001","78","8","170318234001"
"G17003108234002","78","8","170318234002"
"G17003108234003","87","9","170318234003"
"G17003108234004","70","7","170318234004"
"G17003108235001","73","7","170318235001"
"G17003108235002","62","6","170318235002"
"G17003108235003","62","6","170318235003"
"G17003108235004","44","4","170318235004"
"G17003108236021","71","7","170318236021"
"G17003108236022","53","5","170318236022"
"G17003108236023","56","5","170318236023"
"G17003108236024","36","3","170318236024"
"G17003108236031","67","7","170318236031"
"G17003108236032","68","7","170318236032"
"G17003108236041","34","3","170318236041"
"G17003108236042","35","3","170318236042"
"G17003108236043","29","2","170318236043"
"G17003108236051","29","2","170318236051"
"G17003108236052","34","3","170318236052"
"G17003108236053","54","5","170318236053"
"G17003108237021","64","6","170318237021"
"G17003108237022","38","3","170318237022"
"G17003108237023","37","3","170318237023"
"G17003108237024","26","2","170318237024"
"G17003108237031","69","7","170318237031"
"G17003108237032","49","5","170318237032"
"G17003108237033","63","6","170318237033"
"G17003108237034","99","10","170318237034"
"G17003108237041","36","3","170318237041"
"G17003108237042","37","3","170318237042"
"G17003108237043","39","4","170318237043"
"G17003108237051","41","4","170318237051"
"G17003108237052","42","4","170318237052"
"G17003108237053","78","8","170318237053"
"G17003108237054","45","4","170318237054"
"G17003108238011","13","1","170318238011"
"G17003108238012","28","2","170318238012"
"G17003108238013","19","2","170318238013"
"G17003108238031","49","5","170318238031"
"G17003108238032","30","3","170318238032"
"G17003108238033","53","5","170318238033"
"G17003108238034","52","5","170318238034"
"G17003108238051","68","7","170318238051"
"G17003108238052","73","7","170318238052"
"G17003108238053","69","7","170318238053"
"G17003108238061","58","6","170318238061"
"G17003108238062","67","7","170318238062"
"G17003108238063","63","6","170318238063"
"G17003108238064","80","8","170318238064"
"G17003108239011","14","1","170318239011"
"G17003108239012","37","3","170318239012"
"G17003108239031","38","3","170318239031"
"G17003108239032","14","1","170318239032"
"G17003108239033","22","2","170318239033"
"G17003108239034","30","3","170318239034"
"G17003108239041","32","3","170318239041"
"G17003108239042","31","3","170318239042"
"G17003108239043","18","1","170318239043"
"G17003108239044","44","4","170318239044"
"G17003108240031","32","3","170318240031"
"G17003108240032","17","1","170318240032"
"G17003108240033","27","2","170318240033"
"G17003108240041","23","2","170318240041"
"G17003108240042","27","2","170318240042"
"G17003108240043","22","2","170318240043"
"G17003108240051","29","2","170318240051"
"G17003108240052","20","2","170318240052"
"G17003108240053","14","1","170318240053"
"G17003108240061","9","1","170318240061"
"G17003108240062","18","1","170318240062"
"G17003108241051","32","3","170318241051"
"G17003108241052","29","2","170318241052"
"G17003108241053","29","2","170318241053"
"G17003108241054","25","2","170318241054"
"G17003108241061","24","2","170318241061"
"G17003108241062","37","3","170318241062"
"G17003108241063","32","3","170318241063"
"G17003108241071","32","3","170318241071"
"G17003108241072","31","3","170318241072"
"G17003108241073","47","4","170318241073"
"G17003108241074","40","4","170318241074"
"G17003108241131","23","2","170318241131"
"G17003108241132","23","2","170318241132"
"G17003108241133","29","2","170318241133"
"G17003108241134","27","2","170318241134"
"G17003108241141","19","2","170318241141"
"G17003108241142","31","3","170318241142"
"G17003108241151","35","3","170318241151"
"G17003108241152","59","6","170318241152"
"G17003108241161","16","1","170318241161"
"G17003108241162","35","3","170318241162"
"G17003108241163","50","5","170318241163"
"G17003108241164","53","5","170318241164"
"G17003108241191","47","4","170318241191"
"G17003108241192","27","2","170318241192"
"G17003108241193","23","2","170318241193"
"G17003108241211","36","3","170318241211"
"G17003108241212","56","5","170318241212"
"G17003108241221","48","5","170318241221"
"G17003108241222","43","4","170318241222"
"G17003108241223","19","2","170318241223"
"G17003108241231","47","4","170318241231"
"G17003108241232","44","4","170318241232"
"G17003108241233","38","3","170318241233"
"G17003108241234","48","5","170318241234"
"G17003108241235","38","3","170318241235"
"G17003108241241","32","3","170318241241"
"G17003108241242","52","5","170318241242"
"G17003108241251","37","3","170318241251"
"G17003108241252","42","4","170318241252"
"G17003108241261","31","3","170318241261"
"G17003108241262","18","1","170318241262"
"G17003108241271","36","3","170318241271"
"G17003108241272","30","3","170318241272"
"G17003108241281","36","3","170318241281"
"G17003108241282","20","2","170318241282"
"G17003108241291","36","3","170318241291"
"G17003108241292","30","3","170318241292"
"G17003108243001","73","7","170318243001"
"G17003108243002","94","10","170318243002"
"G17003108243003","86","9","170318243003"
"G17003108244001","56","5","170318244001"
"G17003108245031","77","8","170318245031"
"G17003108245032","85","9","170318245032"
"G17003108245033","54","5","170318245033"
"G17003108245034","17","1","170318245034"
"G17003108245035","59","6","170318245035"
"G17003108245051","39","4","170318245051"
"G17003108245052","52","5","170318245052"
"G17003108245053","40","4","170318245053"
"G17003108245054","54","5","170318245054"
"G17003108245071","66","7","170318245071"
"G17003108245072","41","4","170318245072"
"G17003108245081","60","6","170318245081"
"G17003108245082","61","6","170318245082"
"G17003108245091","48","5","170318245091"
"G17003108245092","42","4","170318245092"
"G17003108245093","38","3","170318245093"
"G17003108246011","55","5","170318246011"
"G17003108246012","38","3","170318246012"
"G17003108246013","47","4","170318246013"
"G17003108246014","46","4","170318246014"
"G17003108246021","49","5","170318246021"
"G17003108246022","24","2","170318246022"
"G17003108246023","59","6","170318246023"
"G17003108246024","73","7","170318246024"
"G17003108246025","74","7","170318246025"
"G17003108247011","63","6","170318247011"
"G17003108247012","54","5","170318247012"
